Timestamp,CO2,Temperature,Humidity
2024-06-16T14:14:25,3436,22.72,60.72
2024-06-16T14:14:28,3436,22.73,60.69
2024-06-16T14:14:34,3436,22.75,60.7
2024-06-16T14:14:37,3437,22.77,60.7
2024-06-16T14:14:43,3436,22.75,60.65
2024-06-16T14:14:49,3437,22.77,60.71
2024-06-16T14:14:52,3438,22.77,60.66
2024-06-16T14:14:58,3438,22.79,60.66
2024-06-16T14:15:04,3438,22.8,60.61
2024-06-16T14:15:07,3438,22.8,60.64
2024-06-16T14:15:13,3439,22.8,60.61
2024-06-16T14:15:16,3439,22.82,60.62
2024-06-16T14:15:22,3440,22.83,60.64
2024-06-16T14:15:28,3443,22.82,60.61
2024-06-16T14:15:31,3442,22.84,60.56
2024-06-16T14:15:37,3442,22.83,60.55
2024-06-16T14:15:40,3442,22.84,60.55
2024-06-16T14:15:46,3446,22.83,60.52
2024-06-16T14:15:52,3446,22.83,60.58
2024-06-16T14:15:55,3447,22.84,60.48
2024-06-16T14:16:01,3448,22.86,60.5
2024-06-16T14:16:07,3449,22.87,60.45
2024-06-16T14:16:10,3450,22.87,60.47
2024-06-16T14:16:16,3450,22.86,60.46
2024-06-16T14:16:19,3453,22.89,60.43
2024-06-16T14:16:25,3454,22.87,60.41
2024-06-16T14:16:31,3455,22.88,60.49
2024-06-16T14:16:34,3457,22.91,60.41
2024-06-16T14:16:40,3458,22.91,60.4
2024-06-16T14:16:46,3462,22.92,60.45
2024-06-16T14:16:49,3464,22.93,60.41
2024-06-16T14:16:55,3469,22.93,60.46
2024-06-16T14:16:58,3476,22.93,60.41
2024-06-16T14:17:04,3481,22.94,60.45
2024-06-16T14:17:10,3484,22.96,60.42
2024-06-16T14:17:13,3487,22.93,60.42
2024-06-16T14:17:19,3487,22.96,60.41
2024-06-16T14:17:25,3486,22.99,60.43
2024-06-16T14:17:28,3487,22.97,60.4
2024-06-16T14:17:34,3486,22.97,60.43
2024-06-16T14:17:37,3486,22.99,60.41
2024-06-16T14:17:43,3486,22.98,60.47
2024-06-16T14:17:49,3486,23.01,60.51
2024-06-16T14:17:52,3485,23.01,60.48
2024-06-16T14:17:58,3482,23,60.51
2024-06-16T14:18:01,3482,23.01,60.51
2024-06-16T14:18:07,3481,23.03,60.55
2024-06-16T14:18:13,3479,23.03,60.56
2024-06-16T14:18:16,3479,23.02,60.56
2024-06-16T14:18:22,3478,23.06,60.59
2024-06-16T14:18:28,3474,23.07,60.54
2024-06-16T14:18:31,3474,23.06,60.54
2024-06-16T14:18:37,3474,23.06,60.55
2024-06-16T14:18:40,3473,23.06,60.53
2024-06-16T14:18:46,3474,23.09,60.54
2024-06-16T14:18:52,3474,23.08,60.51
2024-06-16T14:18:55,3474,23.07,60.54
2024-06-16T14:19:01,3475,23.08,60.58
2024-06-16T14:19:07,3475,23.08,60.56
2024-06-16T14:19:10,3475,23.08,60.51
2024-06-16T14:19:16,3475,23.08,60.59
2024-06-16T14:19:19,3475,23.08,60.6
2024-06-16T14:19:25,3474,23.09,60.55
2024-06-16T14:19:31,3474,23.11,60.56
2024-06-16T14:19:34,3476,23.09,60.58
2024-06-16T14:19:40,3476,23.09,60.58
2024-06-16T14:19:43,3476,23.11,60.58
2024-06-16T14:19:49,3477,23.13,60.63
2024-06-16T14:19:55,3477,23.11,60.57
2024-06-16T14:19:58,3478,23.13,60.56
2024-06-16T14:20:04,3478,23.13,60.58
2024-06-16T14:20:10,3477,23.15,60.57
2024-06-16T14:20:13,3477,23.15,60.54
2024-06-16T14:20:19,3478,23.14,60.57
2024-06-16T14:20:21,3479,23.14,60.63
2024-06-16T14:20:27,3479,23.17,60.61
2024-06-16T14:20:33,3478,23.16,60.63
2024-06-16T14:20:36,3478,23.18,60.6
2024-06-16T14:20:42,3478,23.18,60.67
2024-06-16T14:20:48,3479,23.17,60.63
2024-06-16T14:20:51,3478,23.19,60.64
2024-06-16T14:20:57,3478,23.21,60.66
2024-06-16T14:21:00,3479,23.19,60.63
2024-06-16T14:21:06,3479,23.2,60.64
2024-06-16T14:21:12,3479,23.2,60.63
2024-06-16T14:21:15,3478,23.22,60.66
2024-06-16T14:21:21,3479,23.22,60.64
2024-06-16T14:21:24,3479,23.21,60.69
2024-06-16T14:21:30,3479,23.24,60.7
2024-06-16T14:21:36,3480,23.23,60.74
2024-06-16T14:21:39,3480,23.22,60.73
2024-06-16T14:21:45,3480,23.23,60.76
2024-06-16T14:21:51,3480,23.24,60.76
2024-06-16T14:21:54,3480,23.25,60.8
2024-06-16T14:22:00,3480,23.27,60.8
2024-06-16T14:22:03,3479,23.25,60.79
2024-06-16T14:22:09,3479,23.23,60.79
2024-06-16T14:22:15,3478,23.25,60.78
2024-06-16T14:22:18,3477,23.26,60.81
2024-06-16T14:22:24,3476,23.25,60.82
2024-06-16T14:22:30,3477,23.26,60.81
2024-06-16T14:22:33,3478,23.26,60.84
2024-06-16T14:22:39,3477,23.3,60.8
2024-06-16T14:22:42,3477,23.29,60.74
2024-06-16T14:22:48,3478,23.28,60.78
2024-06-16T14:22:54,3477,23.3,60.81
2024-06-16T14:22:57,3478,23.32,60.79
2024-06-16T14:23:03,3478,23.31,60.82
2024-06-16T14:23:09,3479,23.32,60.77
2024-06-16T14:23:12,3480,23.3,60.75
2024-06-16T14:23:18,3479,23.34,60.8
2024-06-16T14:23:21,3479,23.33,60.76
2024-06-16T14:23:27,3479,23.32,60.72
2024-06-16T14:23:33,3480,23.34,60.76
2024-06-16T14:23:36,3479,23.37,60.8
2024-06-16T14:23:42,3480,23.33,60.79
2024-06-16T14:23:45,3480,23.36,60.78
2024-06-16T14:23:51,3481,23.36,60.81
2024-06-16T14:23:57,3482,23.37,60.78
2024-06-16T14:24:00,3483,23.36,60.81
2024-06-16T14:24:06,3483,23.38,60.8
2024-06-16T14:24:12,3482,23.39,60.81
2024-06-16T14:24:15,3484,23.39,60.86
2024-06-16T14:24:21,3485,23.39,60.79
2024-06-16T14:24:24,3486,23.4,60.8
2024-06-16T14:24:30,3487,23.39,60.77
2024-06-16T14:24:36,3487,23.41,60.77
2024-06-16T14:24:39,3486,23.42,60.82
2024-06-16T14:24:45,3486,23.46,60.79
2024-06-16T14:24:51,3486,23.42,60.77
2024-06-16T14:24:54,3485,23.42,60.79
2024-06-16T14:25:00,3486,23.41,60.84
2024-06-16T14:25:03,3490,23.42,60.8
2024-06-16T14:25:09,3491,23.44,60.84
2024-06-16T14:25:15,3493,23.45,60.81
2024-06-16T14:25:18,3494,23.44,60.8
2024-06-16T14:25:24,3499,23.45,60.8
2024-06-16T14:25:27,3500,23.47,60.82
2024-06-16T14:25:33,3500,23.46,60.85
2024-06-16T14:25:39,3504,23.45,60.79
2024-06-16T14:25:42,3505,23.47,60.85
2024-06-16T14:25:48,3504,23.46,60.83
2024-06-16T14:25:54,3505,23.49,60.85
2024-06-16T14:25:57,3504,23.5,60.87
2024-06-16T14:26:03,3504,23.5,60.83
2024-06-16T14:26:06,3504,23.51,60.9
2024-06-16T14:26:12,3503,23.52,60.86
2024-06-16T14:26:18,3502,23.5,60.93
2024-06-16T14:26:21,3502,23.49,60.95
2024-06-16T14:26:27,3502,23.51,60.92
2024-06-16T14:26:33,3502,23.53,60.94
2024-06-16T14:26:36,3502,23.52,60.96
2024-06-16T14:26:42,3502,23.52,60.97
2024-06-16T14:26:45,3502,23.53,60.98
2024-06-16T14:26:51,3501,23.52,60.96
2024-06-16T14:26:57,3500,23.56,60.94
2024-06-16T14:27:00,3501,23.53,60.94
2024-06-16T14:27:06,3501,23.53,60.94
2024-06-16T14:27:12,3501,23.54,60.94
2024-06-16T14:27:15,3500,23.57,60.97
2024-06-16T14:27:21,3500,23.56,60.95
2024-06-16T14:27:24,3501,23.57,60.94
2024-06-16T14:27:30,3501,23.57,61
2024-06-16T14:27:36,3502,23.59,61.01
2024-06-16T14:27:39,3501,23.57,61.03
2024-06-16T14:27:45,3500,23.58,61.03
2024-06-16T14:27:48,3500,23.6,61.05
2024-06-16T14:27:54,3500,23.57,61.03
2024-06-16T14:28:00,3499,23.6,61.01
2024-06-16T14:28:03,3497,23.6,61.05
2024-06-16T14:28:09,3496,23.6,61.01
2024-06-16T14:28:15,3496,23.6,61.07
2024-06-16T14:28:18,3496,23.6,61.03
2024-06-16T14:28:24,3494,23.6,61.06
2024-06-16T14:28:27,3496,23.64,61.01
2024-06-16T14:28:33,3497,23.64,61.02
2024-06-16T14:28:39,3497,23.65,60.94
2024-06-16T14:28:42,3499,23.65,60.91
2024-06-16T14:28:48,3500,23.65,60.96
2024-06-16T14:28:54,3505,23.65,60.91
2024-06-16T14:28:57,3511,23.67,60.91
2024-06-16T14:29:03,3514,23.66,60.9
2024-06-16T14:29:06,3521,23.65,60.94
2024-06-16T14:29:12,3524,23.69,60.96
2024-06-16T14:29:18,3523,23.64,60.92
2024-06-16T14:29:21,3525,23.65,60.9
2024-06-16T14:29:27,3526,23.69,60.96
2024-06-16T14:29:30,3529,23.66,60.94
2024-06-16T14:29:36,3529,23.7,61.01
2024-06-16T14:29:42,3529,23.69,60.97
2024-06-16T14:29:45,3529,23.7,60.98
2024-06-16T14:29:51,3530,23.68,61
2024-06-16T14:29:57,3530,23.71,60.99
2024-06-16T14:30:00,3530,23.71,60.99
2024-06-16T14:30:06,3530,23.69,61.04
2024-06-16T14:30:09,3532,23.7,61.02
2024-06-16T14:30:15,3536,23.72,61.01
2024-06-16T14:30:21,3536,23.73,61.02
2024-06-16T14:30:24,3536,23.72,61.04
2024-06-16T14:30:30,3536,23.73,61.08
2024-06-16T14:30:36,3536,23.72,61.1
2024-06-16T14:30:39,3536,23.73,61.09
2024-06-16T14:30:45,3537,23.73,61.09
2024-06-16T14:30:48,3537,23.73,61.07
2024-06-16T14:30:54,3537,23.73,61.09
2024-06-16T14:31:00,3538,23.74,61.13
2024-06-16T14:31:03,3537,23.76,61.14
2024-06-16T14:31:09,3537,23.74,61.12
2024-06-16T14:31:12,3537,23.73,61.1
2024-06-16T14:31:18,3537,23.75,61.08
2024-06-16T14:31:24,3538,23.73,61.1
2024-06-16T14:31:27,3539,23.74,61.1
2024-06-16T14:31:33,3539,23.78,61.1
2024-06-16T14:31:39,3537,23.73,61.1
2024-06-16T14:31:42,3536,23.77,61.12
2024-06-16T14:31:48,3537,23.76,61.12
2024-06-16T14:31:51,3536,23.78,61.09
2024-06-16T14:31:57,3537,23.78,61.17
2024-06-16T14:32:03,3537,23.77,61.18
2024-06-16T14:32:06,3537,23.8,61.17
2024-06-16T14:32:12,3537,23.77,61.16
2024-06-16T14:32:18,3537,23.8,61.22
2024-06-16T14:32:21,3536,23.78,61.22
2024-06-16T14:32:27,3537,23.81,61.2
2024-06-16T14:32:30,3538,23.81,61.2
2024-06-16T14:32:36,3539,23.83,61.18
2024-06-16T14:32:42,3541,23.81,61.18
2024-06-16T14:32:45,3542,23.82,61.2
2024-06-16T14:32:51,3542,23.81,61.24
2024-06-16T14:32:57,3544,23.83,61.21
2024-06-16T14:33:00,3547,23.81,61.23
2024-06-16T14:33:06,3549,23.83,61.21
2024-06-16T14:33:09,3551,23.83,61.24
2024-06-16T14:33:15,3551,23.85,61.24
2024-06-16T14:33:21,3552,23.86,61.24
2024-06-16T14:33:24,3554,23.83,61.29
2024-06-16T14:33:30,3554,23.83,61.27
2024-06-16T14:33:33,3557,23.85,61.29
2024-06-16T14:33:39,3557,23.87,61.28
2024-06-16T14:33:45,3558,23.88,61.25
2024-06-16T14:33:48,3558,23.88,61.27
2024-06-16T14:33:54,3558,23.88,61.27
2024-06-16T14:34:00,3558,23.89,61.29
2024-06-16T14:34:03,3558,23.89,61.3
2024-06-16T14:34:09,3557,23.88,61.32
2024-06-16T14:34:12,3557,23.89,61.31
2024-06-16T14:34:18,3557,23.89,61.29
2024-06-16T14:34:24,3558,23.89,61.32
2024-06-16T14:34:27,3560,23.9,61.3
2024-06-16T14:34:33,3561,23.91,61.36
2024-06-16T14:34:39,3561,23.91,61.4
2024-06-16T14:34:42,3561,23.91,61.36
2024-06-16T14:34:48,3561,23.9,61.36
2024-06-16T14:34:51,3560,23.92,61.36
2024-06-16T14:34:57,3562,23.93,61.37
2024-06-16T14:35:03,3561,23.92,61.3
2024-06-16T14:35:06,3561,23.94,61.3
2024-06-16T14:35:12,3562,23.96,61.3
2024-06-16T14:35:15,3563,23.96,61.35
2024-06-16T14:35:21,3563,23.95,61.29
2024-06-16T14:35:27,3564,23.95,61.33
2024-06-16T14:35:30,3565,23.95,61.34
2024-06-16T14:35:36,3564,23.94,61.39
2024-06-16T14:35:42,3565,23.96,61.42
2024-06-16T14:35:45,3565,23.97,61.41
2024-06-16T14:35:51,3565,23.98,61.41
2024-06-16T14:35:54,3566,23.95,61.39
2024-06-16T14:36:00,3565,23.99,61.36
2024-06-16T14:36:06,3565,24,61.36
2024-06-16T14:36:09,3567,23.99,61.38
2024-06-16T14:36:15,3570,23.99,61.39
2024-06-16T14:36:21,3570,23.99,61.39
2024-06-16T14:36:24,3574,23.99,61.36
2024-06-16T14:36:30,3573,24.01,61.37
2024-06-16T14:36:33,3573,24,61.39
2024-06-16T14:36:39,3575,24.01,61.35
2024-06-16T14:36:45,3576,24.01,61.39
2024-06-16T14:36:48,3578,24.02,61.36
2024-06-16T14:36:54,3579,24.01,61.38
2024-06-16T14:36:57,3581,24.01,61.38
2024-06-16T14:37:03,3581,24.01,61.39
2024-06-16T14:37:09,3581,24.03,61.42
2024-06-16T14:37:12,3581,24.02,61.42
2024-06-16T14:37:18,3581,24.04,61.43
2024-06-16T14:37:24,3581,24.03,61.46
2024-06-16T14:37:27,3581,24.06,61.44
2024-06-16T14:37:33,3583,24.05,61.48
2024-06-16T14:37:36,3582,24.05,61.47
2024-06-16T14:37:42,3582,24.06,61.47
2024-06-16T14:37:48,3582,24.07,61.47
2024-06-16T14:37:51,3582,24.05,61.51
2024-06-16T14:37:57,3583,24.08,61.48
2024-06-16T14:38:03,3583,24.09,61.51
2024-06-16T14:38:06,3584,24.08,61.46
2024-06-16T14:38:12,3583,24.09,61.48
2024-06-16T14:38:15,3584,24.09,61.44
2024-06-16T14:38:21,3584,24.08,61.48
2024-06-16T14:38:27,3583,24.11,61.56
2024-06-16T14:38:30,3583,24.11,61.53
2024-06-16T14:38:36,3583,24.12,61.54
2024-06-16T14:38:42,3583,24.11,61.59
2024-06-16T14:38:45,3583,24.11,61.56
2024-06-16T14:38:51,3584,24.1,61.59
2024-06-16T14:38:54,3585,24.14,61.59
2024-06-16T14:39:00,3585,24.12,61.56
2024-06-16T14:39:06,3585,24.11,61.59
2024-06-16T14:39:09,3585,24.13,61.63
2024-06-16T14:39:15,3584,24.15,61.65
2024-06-16T14:39:18,3584,24.15,61.62
2024-06-16T14:39:24,3585,24.12,61.63
2024-06-16T14:39:30,3584,24.15,61.61
2024-06-16T14:39:33,3584,24.18,61.62
2024-06-16T14:39:39,3584,24.18,61.59
2024-06-16T14:39:45,3583,24.17,61.63
2024-06-16T14:39:48,3583,24.16,61.63
2024-06-16T14:39:54,3583,24.2,61.6
2024-06-16T14:39:57,3583,24.18,61.57
2024-06-16T14:40:03,3584,24.2,61.64
2024-06-16T14:40:09,3583,24.19,61.61
2024-06-16T14:40:12,3582,24.2,61.6
2024-06-16T14:40:18,3582,24.22,61.58
2024-06-16T14:40:24,3581,24.21,61.58
2024-06-16T14:40:27,3580,24.2,61.6
2024-06-16T14:40:33,3579,24.21,61.57
2024-06-16T14:40:36,3574,24.21,61.61
2024-06-16T14:40:42,3573,24.23,61.58
2024-06-16T14:40:48,3572,24.21,61.6
2024-06-16T14:40:51,3571,24.22,61.62
2024-06-16T14:40:57,3571,24.23,61.64
2024-06-16T14:41:00,3570,24.22,61.64
2024-06-16T14:41:06,3570,24.23,61.66
2024-06-16T14:41:12,3570,24.24,61.7
2024-06-16T14:41:15,3570,24.25,61.68
2024-06-16T14:41:21,3571,24.24,61.68
2024-06-16T14:41:27,3571,24.25,61.68
2024-06-16T14:41:30,3572,24.25,61.69
2024-06-16T14:41:36,3573,24.28,61.69
2024-06-16T14:41:39,3578,24.27,61.73
2024-06-16T14:41:45,3586,24.25,61.73
2024-06-16T14:41:51,3591,24.27,61.69
2024-06-16T14:41:54,3592,24.27,61.69
2024-06-16T14:42:00,3591,24.26,61.72
2024-06-16T14:42:06,3595,24.26,61.7
2024-06-16T14:42:09,3600,24.28,61.73
2024-06-16T14:42:15,3602,24.27,61.78
2024-06-16T14:42:18,3602,24.3,61.74
2024-06-16T14:42:24,3603,24.28,61.84
2024-06-16T14:42:30,3602,24.31,61.76
2024-06-16T14:42:33,3603,24.31,61.77
2024-06-16T14:42:39,3605,24.3,61.78
2024-06-16T14:42:45,3606,24.3,61.81
2024-06-16T14:42:48,3606,24.32,61.76
2024-06-16T14:42:54,3606,24.31,61.77
2024-06-16T14:42:57,3608,24.31,61.77
2024-06-16T14:43:03,3610,24.31,61.79
2024-06-16T14:43:09,3621,24.32,61.82
2024-06-16T14:43:12,3622,24.33,61.82
2024-06-16T14:43:18,3621,24.3,61.83
2024-06-16T14:43:21,3621,24.32,61.86
2024-06-16T14:43:27,3620,24.32,61.87
2024-06-16T14:43:33,3621,24.33,61.87
2024-06-16T14:43:36,3622,24.33,61.88
2024-06-16T14:43:42,3621,24.33,61.87
2024-06-16T14:43:48,3621,24.32,61.84
2024-06-16T14:43:51,3622,24.32,61.85
2024-06-16T14:43:57,3621,24.33,61.84
2024-06-16T14:44:00,3621,24.32,61.92
2024-06-16T14:44:06,3620,24.32,61.9
2024-06-16T14:44:12,3620,24.36,61.93
2024-06-16T14:44:15,3619,24.34,61.95
2024-06-16T14:44:21,3621,24.36,61.92
2024-06-16T14:44:27,3621,24.35,61.92
2024-06-16T14:44:30,3622,24.37,61.91
2024-06-16T14:44:36,3621,24.38,61.88
2024-06-16T14:44:39,3622,24.35,61.86
2024-06-16T14:44:45,3625,24.38,61.97
2024-06-16T14:44:51,3625,24.36,61.98
2024-06-16T14:44:54,3625,24.38,61.93
2024-06-16T14:45:00,3625,24.4,61.96
2024-06-16T14:45:03,3626,24.38,61.94
2024-06-16T14:45:09,3628,24.4,61.99
2024-06-16T14:45:15,3630,24.38,61.93
2024-06-16T14:45:18,3632,24.41,61.93
2024-06-16T14:45:24,3634,24.42,61.94
2024-06-16T14:45:30,3636,24.42,61.97
2024-06-16T14:45:33,3638,24.41,61.99
2024-06-16T14:45:39,3639,24.42,61.97
2024-06-16T14:45:42,3639,24.41,61.98
2024-06-16T14:45:48,3641,24.4,62.03
2024-06-16T14:45:54,3641,24.42,62.05
2024-06-16T14:45:57,3642,24.42,62.03
2024-06-16T14:46:03,3641,24.43,62.03
2024-06-16T14:46:09,3642,24.43,62.02
2024-06-16T14:46:12,3642,24.44,62.07
2024-06-16T14:46:18,3643,24.45,62.03
2024-06-16T14:46:21,3645,24.45,62.07
2024-06-16T14:46:27,3645,24.44,62.04
2024-06-16T14:46:33,3646,24.43,62.07
2024-06-16T14:46:36,3646,24.45,62.08
2024-06-16T14:46:42,3646,24.47,62.03
2024-06-16T14:46:45,3647,24.47,62.02
2024-06-16T14:46:51,3647,24.46,62.06
2024-06-16T14:46:57,3647,24.46,62.09
2024-06-16T14:47:00,3647,24.48,62.12
2024-06-16T14:47:06,3648,24.48,62.1
2024-06-16T14:47:12,3649,24.47,62.09
2024-06-16T14:47:15,3648,24.46,62.16
2024-06-16T14:47:21,3649,24.47,62.2
2024-06-16T14:47:24,3649,24.48,62.16
2024-06-16T14:47:30,3650,24.48,62.24
2024-06-16T14:47:36,3650,24.47,62.24
2024-06-16T14:47:39,3655,24.48,62.23
2024-06-16T14:47:45,3656,24.48,62.24
2024-06-16T14:47:51,3660,24.51,62.21
2024-06-16T14:47:54,3665,24.5,62.2
2024-06-16T14:48:00,3670,24.51,62.24
2024-06-16T14:48:03,3674,24.52,62.2
2024-06-16T14:48:09,3680,24.52,62.16
2024-06-16T14:48:15,3681,24.51,62.18
2024-06-16T14:48:18,3687,24.55,62.21
2024-06-16T14:48:24,3692,24.52,62.18
2024-06-16T14:48:30,3693,24.55,62.14
2024-06-16T14:48:33,3695,24.53,62.17
2024-06-16T14:48:39,3696,24.56,62.22
2024-06-16T14:48:42,3698,24.52,62.17
2024-06-16T14:48:48,3701,24.56,62.19
2024-06-16T14:48:54,3700,24.56,62.21
2024-06-16T14:48:57,3703,24.54,62.24
2024-06-16T14:49:03,3707,24.55,62.23
2024-06-16T14:49:06,3707,24.55,62.22
2024-06-16T14:49:12,3707,24.56,62.2
2024-06-16T14:49:18,3708,24.57,62.2
2024-06-16T14:49:21,3708,24.56,62.22
2024-06-16T14:49:27,3707,24.56,62.22
2024-06-16T14:49:33,3707,24.58,62.29
2024-06-16T14:49:36,3708,24.57,62.26
2024-06-16T14:49:42,3707,24.59,62.29
2024-06-16T14:49:45,3707,24.58,62.26
2024-06-16T14:49:51,3707,24.6,62.26
2024-06-16T14:49:57,3706,24.6,62.28
2024-06-16T14:50:00,3706,24.58,62.27
2024-06-16T14:50:06,3706,24.6,62.27
2024-06-16T14:50:12,3705,24.6,62.28
2024-06-16T14:50:15,3705,24.61,62.24
2024-06-16T14:50:21,3705,24.6,62.23
2024-06-16T14:50:24,3705,24.62,62.27
2024-06-16T14:50:30,3705,24.61,62.31
2024-06-16T14:50:36,3706,24.61,62.24
2024-06-16T14:50:39,3709,24.62,62.23
2024-06-16T14:50:45,3709,24.61,62.25
2024-06-16T14:50:48,3709,24.61,62.25
2024-06-16T14:50:54,3709,24.62,62.24
2024-06-16T14:51:00,3708,24.65,62.26
2024-06-16T14:51:03,3708,24.65,62.28
2024-06-16T14:51:09,3708,24.66,62.24
2024-06-16T14:51:15,3707,24.64,62.25
2024-06-16T14:51:18,3707,24.64,62.3
2024-06-16T14:51:24,3706,24.66,62.28
2024-06-16T14:51:27,3707,24.64,62.35
2024-06-16T14:51:33,3706,24.63,62.37
2024-06-16T14:51:39,3706,24.65,62.35
2024-06-16T14:51:42,3707,24.65,62.32
2024-06-16T14:51:48,3708,24.65,62.32
2024-06-16T14:51:54,3708,24.66,62.32
2024-06-16T14:51:57,3708,24.66,62.33
2024-06-16T14:52:03,3708,24.67,62.33
2024-06-16T14:52:06,3707,24.67,62.36
2024-06-16T14:52:12,3707,24.69,62.36
2024-06-16T14:52:18,3707,24.7,62.33
2024-06-16T14:52:21,3706,24.7,62.32
2024-06-16T14:52:27,3708,24.71,62.31
2024-06-16T14:52:33,3709,24.73,62.35
2024-06-16T14:52:36,3710,24.68,62.29
2024-06-16T14:52:42,3713,24.69,62.34
2024-06-16T14:52:45,3712,24.71,62.4
2024-06-16T14:52:51,3712,24.68,62.35
2024-06-16T14:52:57,3712,24.68,62.42
2024-06-16T14:53:00,3712,24.71,62.4
2024-06-16T14:53:06,3712,24.71,62.41
2024-06-16T14:53:09,3713,24.72,62.44
2024-06-16T14:53:15,3712,24.73,62.46
2024-06-16T14:53:21,3712,24.75,62.44
2024-06-16T14:53:24,3713,24.75,62.42
2024-06-16T14:53:30,3712,24.72,62.41
2024-06-16T14:53:36,3712,24.75,62.44
2024-06-16T14:53:39,3711,24.74,62.44
2024-06-16T14:53:45,3711,24.73,62.41
2024-06-16T14:53:48,3711,24.74,62.44
2024-06-16T14:53:54,3712,24.75,62.44
2024-06-16T14:54:00,3712,24.76,62.4
2024-06-16T14:54:03,3714,24.77,62.43
2024-06-16T14:54:09,3714,24.75,62.39
2024-06-16T14:54:15,3715,24.77,62.36
2024-06-16T14:54:18,3715,24.76,62.41
2024-06-16T14:54:24,3715,24.76,62.4
2024-06-16T14:54:27,3716,24.76,62.37
2024-06-16T14:54:33,3717,24.77,62.38
2024-06-16T14:54:39,3719,24.74,62.41
2024-06-16T14:54:42,3719,24.76,62.41
2024-06-16T14:54:48,3722,24.77,62.35
2024-06-16T14:54:51,3724,24.78,62.42
2024-06-16T14:54:57,3727,24.79,62.4
2024-06-16T14:55:03,3728,24.74,62.4
2024-06-16T14:55:06,3728,24.79,62.43
2024-06-16T14:55:12,3728,24.8,62.41
2024-06-16T14:55:18,3729,24.78,62.39
2024-06-16T14:55:21,3732,24.77,62.41
2024-06-16T14:55:27,3733,24.77,62.44
2024-06-16T14:55:30,3732,24.79,62.41
2024-06-16T14:55:36,3733,24.8,62.45
2024-06-16T14:55:42,3734,24.8,62.42
2024-06-16T14:55:45,3740,24.81,62.43
2024-06-16T14:55:51,3741,24.82,62.39
2024-06-16T14:55:57,3742,24.85,62.37
2024-06-16T14:56:00,3742,24.83,62.38
2024-06-16T14:56:06,3742,24.84,62.37
2024-06-16T14:56:09,3742,24.82,62.38
2024-06-16T14:56:15,3742,24.84,62.4
2024-06-16T14:56:21,3743,24.82,62.36
2024-06-16T14:56:24,3743,24.84,62.38
2024-06-16T14:56:30,3744,24.83,62.38
2024-06-16T14:56:33,3746,24.86,62.37
2024-06-16T14:56:39,3747,24.85,62.33
2024-06-16T14:56:45,3748,24.86,62.29
2024-06-16T14:56:48,3750,24.87,62.35
2024-06-16T14:56:54,3753,24.87,62.38
2024-06-16T14:57:00,3754,24.87,62.36
2024-06-16T14:57:03,3754,24.85,62.32
2024-06-16T14:57:09,3755,24.85,62.35
2024-06-16T14:57:12,3756,24.87,62.38
2024-06-16T14:57:18,3757,24.87,62.38
2024-06-16T14:57:24,3759,24.88,62.4
2024-06-16T14:57:27,3765,24.86,62.38
2024-06-16T14:57:33,3766,24.87,62.43
2024-06-16T14:57:39,3767,24.87,62.48
2024-06-16T14:57:42,3769,24.85,62.44
2024-06-16T14:57:48,3774,24.88,62.43
2024-06-16T14:57:51,3776,24.86,62.47
2024-06-16T14:57:57,3776,24.88,62.45
2024-06-16T14:58:03,3777,24.89,62.46
2024-06-16T14:58:06,3778,24.88,62.5
2024-06-16T14:58:12,3780,24.9,62.52
2024-06-16T14:58:18,3779,24.87,62.5
2024-06-16T14:58:21,3779,24.89,62.48
2024-06-16T14:58:27,3778,24.9,62.54
2024-06-16T14:58:30,3778,24.9,62.54
2024-06-16T14:58:36,3778,24.89,62.54
2024-06-16T14:58:42,3777,24.93,62.51
2024-06-16T14:58:45,3774,24.94,62.55
2024-06-16T14:58:51,3772,24.91,62.54
2024-06-16T14:58:54,3771,24.92,62.57
2024-06-16T14:59:00,3771,24.92,62.54
2024-06-16T14:59:06,3770,24.94,62.59
2024-06-16T14:59:09,3770,24.94,62.57
2024-06-16T14:59:15,3772,24.92,62.55
2024-06-16T14:59:21,3772,24.94,62.57
2024-06-16T14:59:24,3772,24.94,62.61
2024-06-16T14:59:30,3772,24.96,62.6
2024-06-16T14:59:33,3773,24.92,62.59
2024-06-16T14:59:39,3774,24.96,62.58
2024-06-16T14:59:45,3774,24.96,62.57
2024-06-16T14:59:48,3775,24.96,62.59
2024-06-16T14:59:54,3775,24.96,62.51
2024-06-16T15:00:00,3775,24.96,62.55
2024-06-16T15:00:03,3775,24.96,62.53
2024-06-16T15:00:09,3775,24.96,62.54
2024-06-16T15:00:12,3775,24.99,62.58
2024-06-16T15:00:18,3775,24.96,62.54
2024-06-16T15:00:24,3776,24.99,62.53
2024-06-16T15:00:27,3776,24.98,62.56
2024-06-16T15:00:33,3775,25.01,62.57
2024-06-16T15:00:36,3775,25.01,62.56
2024-06-16T15:00:42,3775,24.98,62.59
2024-06-16T15:00:48,3774,24.99,62.63
2024-06-16T15:00:51,3774,24.99,62.62
2024-06-16T15:00:57,3774,25,62.64
2024-06-16T15:01:03,3775,24.99,62.64
2024-06-16T15:01:06,3775,25.02,62.66
2024-06-16T15:01:12,3774,25,62.67
2024-06-16T15:01:15,3773,25,62.7
2024-06-16T15:01:21,3773,25.01,62.69
2024-06-16T15:01:27,3772,25.01,62.67
2024-06-16T15:01:30,3769,25.01,62.69
